TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
Irf5	Th17_upOnly.txt	Th17_upOnly	1170	down	54	32	1.69621636686e-05	0.0357223166862	4930417O13Rik Ankrd55 B4galnt4 C2cd4d Cep170 Chmp4b Creb3l2 Efemp2 Enpp4 Fam131b Fosl2 Foxq1 Frmd4b Gfi1 Gpr68 Ikzf3 Lingo4 Loxl1 Ly6c1 Myo3b Sema6b Sepw1 Slc4a11 Slc4a8 Spry1 Srgn Syn1 Trib2 Tspan5 Ust Vwa1 Zfp36
Twist1	Th17_downOnly.txt	Th17_downOnly	1248	up	144	72	1.78988318608e-05	0.0376770410669	4930506M07Rik Adamts17 Apobec1 Arhgap22 Arpp21 Boc C2cd4b Calcr Ccl9 Cd180 Cd70 Cdh3 Cdkn2a Ces2c Ckap4 Cxcl1 Cxxc5 Dhrs3 Dlc1 Edaradd Ell2 Eml1 Epdr1 Fam160a1 Gata2 Glt28d2 Gm1123 Gm2762 Gykl1 H2afy3 Icosl Idi2 Iqcf4 Kctd15 Krt14 Lin7a Loxl2 Lrrn3 Magee2 Mcoln2 Ms4a6c Nid1 Nkx1-2 Nudt4 Obscn Olr1 Pappa2 Papss2 Penk Pgap1 Podn Prdm8 Prrg4 Ptgs2 Qpct Rai14 Robo3 Rtl1 Serpinb11 Serpinb9g Siglec15 Slit3 Sox21 Stfa3 Sulf2 Sytl2 Tmem98 Unc79 Wnt1 Wnt3 Zfp704 Zfpm1
Fosl1	Th17_downOnly.txt	Th17_downOnly	1248	down	132	67	1.87400356361e-05	0.0394290349783	Abcb1a Abcg2 Abcg3 Ablim3 Adamts20 Adm Adrb2 Ahnak Arhgef6 Asap1 Atp8b4 B4galt1 Btla Bzw2 Ccdc146 Cd80 Celf2 Creb1 Cx3cl1 Cybrd1 Cyth3 Dmxl2 Dock11 Ebag9 Eno3 Epsti1 Fut8 Fzd6 Gjb2 Igsf9 Ikzf2 Insm1 Itga4 Itpr1 Kif13b Lpin2 Lsp1 Ncoa7 Nod1 Nt5dc1 Oxct1 Pard3 Phlpp1 Ppp3ca Psd3 Ptger4 Qpct Rel Ric3 Scn11a Serp2 Sh3bp4 Sh3bp5 Slc1a2 Slc23a2 Sntb1 Srpk2 Stat4 Synpo Tbc1d4 Tln2 Tmem154 Tnr Tspan3 Ttyh3 Zdhhc15 Zhx2
Scml4	Th17_upOnly.txt	Th17_upOnly	1170	down	17	14	1.9435579054e-05	0.0408730227506	Aqp3 Atp6v0a1 Cpd Egln3 Fam129b Fes Il2rb Il9 Lamc1 Nek6 Nlgn2 Nr1d1 Ptprf Tspan6
Mxi1	Th17_upOnly.txt	Th17_upOnly	1170	up	112	56	2.01526992215e-05	0.0423609737636	1190002N15Rik Acp5 Anxa4 Apbb1 Bcl2 Bnip3 Ccdc92 Cdh23 Crem Cxcr4 Dlg2 Dpf1 Ebf1 Fbxo44 Galk1 Gimap7 Gls2 Gm11992 Gp49a Grina Grn Gys1 H2-Ab1 Hmox1 Hook2 Itga7 Kcna3 Lilrb4 Map3k14 Mapk3 Mapre3 March9 Mboat2 Mpp2 Ndrg1 Ndrg2 Ninj1 P4ha2 Parp16 Pla2g12a Plcd1 Ppp1r13l Ppp1r3b Pstpip1 Pygl Rab39b Satb1 Serpine1 Serpinf1 Shroom3 Smtnl2 Ssbp4 Thra Vldlr Wipi1 Zfp580
Nfat5	Th17_upOnly.txt	Th17_upOnly	1170	down	73	40	2.11420640633e-05	0.0444194765971	1700084E18Rik Abi3 Acpp Adam19 Adc B3gnt3 Crybg3 Ctla4 Cxcr5 Ddr1 Eaf2 Ephb2 Etv6 Fam65c Frmd4b Hemgn Il2ra Insl3 Maf Mmp14 Mta3 Ndrg4 Neat1 Nipal1 Pipox Plekho1 Ppp1r14c Ptprf Rasa4 Rnf149 S100a3 S100a4 S100a6 Snord89 Tmcc3 Tox2 Trib2 Txk Ust Zfp629
Nfkb1	Th17_downOnly.txt	Th17_downOnly	1248	up	102	54	2.69323203261e-05	0.0565578726849	1110032F04Rik 1700065D16Rik 2900026A02Rik Afap1l2 Afp B4galnt1 Calhm1 Ccr8 Cd83 Creb1 Dtx3l Foxp2 Gfod1 Gramd1b Heg1 Igtp Lad1 Lrp11 Lrp4 Mbp Mtss1l Myo1e Ncf1 Nod1 Pde4a Pdzk1ip1 Pla1a Pla2g4f Plagl1 Prokr2 Ptger4 Ptprc Rhbdf1 Samd9l Scn5a Sh3bp4 Slc16a12 Slc23a2 Slc29a3 Slc30a3 Slc5a11 Smpdl3b St3gal1 St8sia6 Tbc1d4 Tlr2 Tmem200b Ttyh3 Ubash3a Wisp1 Wnt10b Zfp827 Zfpm1 Zhx2
Ovol2	Th17_upOnly.txt	Th17_upOnly	1170	up	93	48	2.74580409807e-05	0.0576344280185	9530077C05Rik A930003A15Rik Ablim2 Acvr1c B430306N03Rik BC021614 Bend4 Cdh17 Clec2l Ctla2a Ctla2b Cwh43 Dhrs1 Enpp2 Fut4 Gab1 Gab2 Gck Gfra1 Gpnmb Gstm3 Hpcal4 Ifitm1 Kcnq2 Klrd1 Ltk Lzts1 Npl Pip5kl1 Ppm1j Pqlc1 Prph Pygl Rnf208 Rnh1 Serpinb5 Sgip1 Siah3 Slc38a3 Slc44a5 Snph Synm Syt5 Tctex1d1 Tgfb3 Usp35 Wipi1 Ypel4
Klf2	Th17_upOnly.txt	Th17_upOnly	1170	down	69	38	2.91704551479e-05	0.0611996149004	Ccdc63 Cd5l Cdh17 Cdk18 Cep170 Chm Crybg3 Dpf1 E330009J07Rik Ehd4 Glipr2 Glis1 Gls2 Gnb5 Hook2 Inhba Itga3 Kcna3 Loxl1 Map3k6 Mapk7 Mt1 Myh3 Myo10 Nkain1 Nlgn2 Palld Pik3r6 Pmm1 Runx2 Serpine1 Slc4a11 Stab1 Stom Syn1 Tec Tle2 Tspan6
Zfp651	Th17_downOnly.txt	Th17_downOnly	1248	up	61	36	2.91945837406e-05	0.0612210421041	Adra2b Aqp4 Atp2c2 Ccdc8 Chn2 Col2a1 Cxcl16 Cxxc5 Ddit4l Fam43a Got1l1 H2-Eb1 Hspg2 Lrp4 Marcks Morc4 Obscn Ocln Pdgfrb Plxnc1 Pou3f1 Ppp2r2c Prickle1 Robo1 Robo3 Scarf2 Serpinb1b Slc12a8 Sp6 Sspo St3gal1 Tcea3 Vav2 Vwa5b2 Zbtb46 Zcchc14
Tcf7l1	Th17_downOnly.txt	Th17_downOnly	1248	down	48	30	2.92222599844e-05	0.0612498569272	Acot12 Areg Clec2i Endod1 Fap Fgr Glipr1 Hist4h4 Igfbp7 Il13 Ipcef1 Kcnk10 Kif13b Mbp Mgat5 Mnda Ms4a4c Pdcd1lg2 Pde10a Ptpre Pvt1 Smpdl3b Snx11 Tmem35 Tnfsf4 Tnr Trmt11 Trpa1 Ttn Zbtb46
Zfp318	Th17_upOnly.txt	Th17_upOnly	1170	down	27	19	3.1346321378e-05	0.065670543287	Acp5 Adc Ccr1 Ccr2 Cxcr3 Enpp4 Fhod3 Glipr2 Gsn Il33 Inhba Lilrb4 Lum Msc Oaf Stom Tpbg Upp1 Zbtb7c
Ppara	Th17_upOnly.txt	Th17_upOnly	1170	up	96	49	3.32827875429e-05	0.0696941571148	Adap1 Aig1 Alpk2 Apbb1 Arhgef40 Atp6v0d2 BC021614 Bcl2l14 Cd28 Chd7 Clip3 Cysltr1 D930048N14Rik Fam184b Fgf11 Flot1 G630025P09Rik Galc Grk5 Gys1 Il12rb2 Kif5c Mboat2 Myo10 Ndrg1 Neat1 Olfr527 Plcd4 Ppp2r5b Prss30 Prx Rab39b Rbfox2 Rgs11 Rora Rorc Satb1 Sdcbp2 Selenbp2 Sema4f Serpine1 Skap2 Slco3a1 Srgn Ston2 Tgm2 Themis Trim46 Vwa1
Hdx	Th17_downOnly.txt	Th17_downOnly	1248	up	77	43	3.32986228891e-05	0.069694017707	Afap1l1 Aim2 Alcam Amph BC018473 C2cd4a Ccdc50 Cd226 Cnrip1 D930015E06Rik Edaradd Fbn2 Fzd3 Gbp10 Gm6792 Hapln1 Il1rap Lmo7 Mdga2 Mgat5 Mpped2 Notch2 Nrp2 Pde7a Pln Plxnd1 Pms1 Rgma Rilpl2 Scn11a Serpinb6e Serpinb9g Slc22a2 Slco5a1 Srpk2 St8sia6 Tlr13 Tmprss11e Tnr Trpv3 Zan Zfp608 Zfpm1
Hey1	Th17_upOnly.txt	Th17_upOnly	1170	up	134	64	3.37700850579e-05	0.0706470179411	Acpp Adamtsl5 Agrp Aim1 Apbb1 Batf Btbd3 Cdc42ep2 Celf5 Cep170 Cox7a1 Crip1 Ctsf Dntt Dpf1 Dusp8 Eif4e3 Emb Endou Enpp1 Espn Fam183b Fgf11 Fkbp1b Gapdhs Gm4980 Gmfg Gpr3 Gstm1 H60c Iltifb Lingo3 Ltk Lzts1 Matk Mboat2 Nags Nfil3 Obsl1 Pde2a Plcxd1 Plekha6 Plekhf1 Plekhg5 Porcn Ppp1r3b Pqlc1 Rab26 Rassf1 Satb1 Sema4g Sept4 Sertad1 Ski Slc17a7 Slc41a2 Spats2l Syngr3 Tcp11l2 Tnip3 Trim3 Trpc1 Zfp575 Zic2
Runx2	Th17_upOnly.txt	Th17_upOnly	1170	up	163	75	3.68924369125e-05	0.0771420855841	1110007C09Rik 2900011O08Rik Adamtsl5 Adora2a Aig1 Akr1b8 Anxa2 Aplp1 Atp1a3 Atp6v0a1 C3 Car5b Casz1 Ccdc92 Ccnd3 Cetn4 Chm Creb3l2 Cxcr3 Cyp1b1 Dhrs9 Dlg2 Dusp3 Ebf1 Eif4e3 Fam102a Fam131b Flot1 Flot2 Frmd4b Galc Galnt3 Gimap7 Glis1 Gpr68 Gstm1 Il23r Il2rb Il7r Inha Itga2 Kdelr3 Klrd1 Lamc1 Lhx6 Lrfn3 Mctp2 Mgst3 Mt2 Mta3 Nrbp2 Obsl1 Olfr175-ps1 Padi2 Pde6d Pipox Pltp Procr Prph Rbpj Sbno2 Sema4f Sema7a Sesn3 Siah3 Slc25a35 Slc41a2 Smtn Srxn1 Ston2 Tmeff1 Vim Vps37b Wdfy2 Wdr54
Myt1l	Th17_downOnly.txt	Th17_downOnly	1248	up	66	38	3.81805712846e-05	0.0797973939848	9130019P16Rik A3galt2 Agr3 Apod Armc3 Arpp21 Atp8b1 Ccl22 D030018L15Rik Eea1 Enpep Fam196a Fcgbp Fzd3 Gpr35 Gpr98 Hmcn1 Ifi202b Igj Ikzf2 Kcnc2 Kcnt1 Krt14 Meis1 Nid1 Prm2 Ptprn2 Rfx7 Sall3 Slc5a7 Spsb4 Ston1 Stxbp6 Syt9 Tchh Tdrd6 Trim12a Zdbf2
Zfp575	Th17_upOnly.txt	Th17_upOnly	1170	up	14	12	3.83427542021e-05	0.0800980135282	Aplp1 Clip3 Cxcr1 Fxyd7 Hcn2 Kdelr3 Nags Nlgn2 Palm Sema4g Sncb Vegfb
Zfp827	Th17_downOnly.txt	Th17_downOnly	1248	up	38	25	3.89889154176e-05	0.081408855392	Amica1 Cecr6 Dennd2a Dnmt3a Efcab5 Extl3 Fmnl2 Frmpd1 Gpr56 H2-Eb2 Il9r Kif26b Lrp4 Myo1e Pde4a Pla2g4f Prkca Rhbdf1 Sh2b2 Slc22a2 Tmem200b Tmod1 Trpm1 Wnt10b Zcchc12
Stat5b	Th17_upOnly.txt	Th17_upOnly	1170	up	94	48	3.94492940186e-05	0.0823306766167	4932438H23Rik Abi3 Arhgef10 B4galnt4 Batf3 Ccdc63 Chm Csrnp1 Ddr1 Dgat1 Etv6 Frmd4b Gad2 Gadd45g Gp49a Gpnmb Gpr146 Hif1a Hook2 Hpcal4 Il12rb1 Il2rb Il4ra Itga2 Lamc1 Malt1 March3 Megf8 Mfsd2a Mgll Mvp Olfr525 Pik3ap1 Pla2g12a Ppard Pqlc1 Rnh1 Satb1 Sbno2 Skap2 Slc41a2 Sox5 Spsb1 Stoml1 Syde2 Tmprss6 Tspan5 Znrf1
Foxf2	Th17_upOnly.txt	Th17_upOnly	1170	up	198	88	4.05076353485e-05	0.0844989273369	Abcc3 Abcc9 Acox3 Acsbg1 Akr1b8 Amdhd2 Athl1 Atp2b4 Atrnl1 B3gnt8 C1rl Cacnb2 Chd7 Chn1 Chst12 Coro7 Cpne6 Ctsf Cwh43 Cxcr2 Dpep2 Ehd3 Ehd4 Enah Enpp2 Fam129b Fam19a3 Foxq1 Gab2 Gad2 Gap43 Gja1 Gli3 Gm5127 Gpr83 Grn Hpcal4 Il2ra Inha Kcna3 Kctd17 Lama5 Lamc1 Lamc3 Lgr4 Lpp Mab21l2 Mrgpre Mvp Myh3 Myo3b Myof Ndrg4 Ngf Nhs Ninj1 Npr3 Nt5c1a Nucb2 Pde1a Pdzd4 Ptgfrn Ptprj Rab20 Runx2 S1pr1 Sdc3 Sema7a Sgms2 Shroom3 Slc12a3 Slc4a11 Sox5 Spef2 Spp1 Stk38l Tgfbi Tmeff1 Tmem125 Tmem136 Tmem163 Trim9 Trove2 Tspan7 Tubb2b Ubtd1 Zbp1 Zswim4
Phf20	Th17_downOnly.txt	Th17_downOnly	1248	down	34	23	4.10653332907e-05	0.0856212199112	2900026A02Rik Aqp4 Aste1 Bank1 D630023F18Rik Dock4 Emr1 Fzd6 Glipr1 Hebp2 Lad1 Parp9 Penk Pid1 Scml4 Serpinc1 Serpine2 Slamf6 Snhg6 Snx11 Thrb Trim12a Wnt10b
Zfx	Th17_upOnly.txt	Th17_upOnly	1170	down	49	29	4.37584915157e-05	0.0911489378272	2810408A11Rik Abcb9 Anxa4 Aph1b Casp6 Cdk5 Celf5 Cisd3 Dpf1 Eaf2 Fam102a Gmfg Gstt1 Higd1a Ly6e Nudt8 Pafah1b3 Parp16 Pde6d Pla2g12a Plod2 Rras S100a13 S100a4 S100a6 Spry1 Syngr3 Vps37d Wipi1
Zfp354c	Th17_upOnly.txt	Th17_upOnly	1170	up	49	29	4.37584915157e-05	0.0911489378272	Acpp Aph1b B430306N03Rik BC021614 Blvrb Car9 Ctla2b Dntt Dpf1 Enpp1 Fam183b Gpr45 H2-Ob Itga7 Maged2 Matk Padi3 Ppp1r3b Ptprf Rapgef3 Rasl12 Rcor2 Serpinb1a Sord Tiparp Trib2 Txk Wdr63 Zfp575
Zfp318	Th17_downOnly.txt	Th17_downOnly	1248	up	12	11	4.54069764506e-05	0.0945373249702	Agr3 Dmd Fam81a Gpr157 Maged1 Qser1 Rasgef1b Slc23a2 Tbc1d30 Tmprss3 Zfp362
Zfp608	Th17_downOnly.txt	Th17_downOnly	1248	up	78	43	5.06950744714e-05	0.105496449975	1700040L02Rik 2900026A02Rik Arhgef6 B3galnt1 Bmyc Cd80 Cnksr3 Cyp51 Evi2a F9 Fam160a1 Gbp7 Glt28d2 Gpm6b Icosl Idi2 Ifi203 Itih5 Kcnj8 Loxl2 Myadm Myo1e Nhsl2 Nid1 Nppc Nrp1 Olfm1 P2rx7 P2ry14 Pank1 Phldb2 Pnpla3 Popdc2 Ppp3ca Pten Qser1 Rasgrp1 Rassf4 Rin2 Slit3 Stxbp6 Ypel2 Zfp945
Homez	Th17_upOnly.txt	Th17_upOnly	1170	down	16	13	5.19560703345e-05	0.108068626296	Acsbg1 Cwh43 Gja5 Gypc Hvcn1 Id2 Marveld1 Mrgpre Nipal1 Plekho2 Rnf19b Sorl1 Tnfrsf25
Grhl2	Th17_upOnly.txt	Th17_upOnly	1170	up	45	27	5.74385206318e-05	0.119414684393	1110054M08Rik Adra2a Agrp Btbd3 Cacnb2 Ccdc155 Cd200r4 Cend1 Cfd Fam65c Fgf7 Il24 Iltifb Mrc1 Mylk Nkain1 Palld Pipox Ptpn4 Qrich2 Snph Sox13 Tiparp Tpbg Tro Ypel4 Zbtb7c
Zkscan17	Th17_upOnly.txt	Th17_upOnly	1170	up	32	21	6.06295687785e-05	0.125988243922	Angptl6 Aqp9 Cln6 Cyfip2 Dpf1 Dusp9 Entpd2 Lrfn3 Lyl1 Phospho1 Ptprf Pycr1 Rabggta Rcor2 Sh2b1 Slc48a1 Tgm1 Thra Tjp3 Zfp36l2 Zfp629
Rreb1	Th17_downOnly.txt	Th17_downOnly	1248	up	141	69	6.5236497368e-05	0.135496205033	4930562C15Rik Adamts6 Adrb2 Arc Atp8b4 B4galnt1 Bbc3 Bcl2l11 Ccdc146 Ccr7 Cd274 Cd74 Clec2g Cmtm7 Col23a1 Dnmt3a Dusp1 E430016F16Rik Elovl2 Epas1 Extl3 Gfod1 Gng4 H2afy3 Herc6 Ikbke Kif13b Klf3 Krt16 Lrp11 Mbp Mnda Mndal Mx2 Ncf1 Nr4a3 Nt5e P2ry14 Parp8 Pkp4 Plxdc2 Plxnd1 Popdc2 Ppp3ca Psd Pyhin1 Qprt Rfx7 Rgmb Rnf170 Rtp4 Samd9l Sh3bp4 Sh3tc1 Steap3 Tapbp Tcf7l2 Tex14 Tnfsf15 Trim12a Trim12c Trim14 Trim30b Ttll9 Zfp36l1 Zfp827 Zfp945 Zfpm1 Zhx2
Zbtb5	Th17_upOnly.txt	Th17_upOnly	1170	down	28	19	6.91323539942e-05	0.143518766892	1700016K19Rik 6430548M08Rik Adamtsl5 Ccdc40 Ccr2 Cd24a D930020B18Rik Kcnc3 Mapre3 March9 Nags P4ha2 Pls1 Ppp1r1b Rab33a Rcor2 Serpinf1 Slamf7 Sncb
Zfp704	Th17_downOnly.txt	Th17_downOnly	1248	up	14	12	7.90441636309e-05	0.164016639534	Cd276 Clec2i Cxxc5 Egr4 Fam160a1 Kif26b Lingo1 Rasal1 Tnfrsf13c Txlnb Zbtb10 Zfp503
Zkscan1	Th17_downOnly.txt	Th17_downOnly	1248	up	52	31	8.02187563684e-05	0.166373700708	Acoxl Ahnak Arhgap22 Arhgef3 Bcl2l11 Ccdc50 Ccdc80 Dock11 Egr4 Epdr1 Fap Fgd6 Fmnl2 Gbp7 Igsf9b Kif13b L3mbtl3 Lrp4 Myh10 Pard3 Ppfibp2 Ptgs2 Rai14 Snx9 Sulf2 Tex15 Tmcc2 Tnc Vav2 Zfp820 Zfp827
Nfia	Th17_downOnly.txt	Th17_downOnly	1248	up	70	39	8.28196114777e-05	0.171685054593	Abcb1a Acsl6 Adamts20 Akap2 Amigo2 C1ql3 Ccr7 Ccrl2 Ctnnal1 Cyp39a1 Dapl1 Ddc Fasl Gca Hhex Hspa12a Il3 Klf3 Lhx5 Lsp1 Maged1 Ms4a4b Osr2 Pla1a Pnpla3 Ramp3 Rel Rpgrip1 Scin Scml4 Sh2d4a Sntb1 St8sia6 Stat4 Stk4 Tnfrsf13c Tnnt3 Wdfy3 Zdbf2
Creb1	Th17_upOnly.txt	Th17_upOnly	1170	down	39	24	8.42317237816e-05	0.174528131675	A930003A15Rik Anxa11 Ccdc63 Crispld2 Fam188b Gjc2 Hmox1 Il4ra Itpk1 Lgr4 Lingo3 Mt1 Mt2 Nek6 Obsl1 Pacs1 Rps6ka4 Sema4f Spred3 Timp1 Tle2 Ucp2 Vps37d Yif1b
Zfp426	Th17_downOnly.txt	Th17_downOnly	1248	up	27	19	8.60429883915e-05	0.178195028959	4632434I11Rik Cd274 Erv3 Fam198a Gpr34 Grp Hspb7 Iqcf4 Jak2 Rimklb Rnd3 Rnf150 Rnf170 Six4 Tal2 Tnfsf15 Txlnb Usp44 Zfp365
Mef2b	Th17_downOnly.txt	Th17_downOnly	1248	down	29	20	8.73551035725e-05	0.180650354188	4930506M07Rik Acot6 Agr3 Arhgap22 Cacna2d1 Fgf2 Fzd6 Hapln1 Lin7a Lpl Meis1 Nrp1 Nudt6 Olfm1 Pde4a Ptger4 Qpct Rai14 Sytl5 Tlr9
Bbx	Th17_downOnly.txt	Th17_downOnly	1248	down	29	20	8.73551035725e-05	0.180650354188	Adamts6 Avpr1a BC049715 Ctss Eomes Fam53b Gpr174 L3mbtl3 Lad1 Lsp1 Mbp Ms4a4b Pvt1 Rtn1 Slc16a11 Slc5a11 Snx11 Tnnt2 Wscd2 Zfp493
Zfp526	Th17_downOnly.txt	Th17_downOnly	1248	down	29	20	8.73551035725e-05	0.180650354188	Amigo2 Asf1a Cd70 Cdk5r1 Cenpw Cxcl16 Ell2 Eomes Fastkd2 Fut8 Gyk Idi2 Il6 Krt16 Osr2 Pter Ptgs2 Slamf9 Tnfsf11 Zfp365
Nr4a3	Th17_upOnly.txt	Th17_upOnly	1170	down	37	23	9.48475423629e-05	0.196049870064	4932438H23Rik 5031414D18Rik Adam15 Adarb1 B4galnt4 Cacnb2 Cd2 Dpy19l3 Ehd4 Eps8 Fam189b Il4ra Il7r Pmm1 Sh2b1 Slc24a3 Sox5 Stoml1 Tbc1d16 Tgm2 Tmem163 Tmigd1 Wdfy2
Zfp365	Th17_downOnly.txt	Th17_downOnly	1248	up	46	28	0.0001064835993	0.219995116154	4632434I11Rik 4930429B21Rik 9030617O03Rik 9230114K14Rik Apobec1 BC064078 Ccng1 Dcxr Ddit4l Dnm3 Eda2r Ephx1 Fas Glipr1 Igsf9b Morc4 Mx1 Neto2 Phlda3 Psrc1 Rhod Spry2 St14 Sulf2 Tnfsf4 Zfp426 Zfp750 Zmat3
Spib	Th17_upOnly.txt	Th17_upOnly	1170	down	65	35	0.000111737318415	0.230737562527	Acsl4 Ahr Aim1 Alpk2 Anxa4 Aqp3 Cd28 Chm Dgkg Dpf1 E330009J07Rik Gpr68 Hif1a Igfbp4 Klhl6 Krt18 Malt1 Muc2 Nkd2 Palm Ptgfrn Rassf1 Rgs11 Rgs16 Runx2 Satb1 Sbno2 Smtnl2 Spats2 Stard10 Stk38l Tle6 Tspan5 Zfp36l2 Zfp629
Tcf4	Th17_upOnly.txt	Th17_upOnly	1170	up	75	39	0.000125843525058	0.259741035719	2900011O08Rik Adam15 Adap1 Ahrr Atp7b B3gnt3 Batf3 C3 Casr Ccdc40 Ccr5 Cpne6 Eaf2 Eif4e3 Enah Faim3 Fam69b Fam83g Gja1 Gm5127 Kctd17 Lgr4 Mfsd2a Mgll Nedd4 Nlgn2 Pcyt1b Plac8 Plcxd1 Rab4b Sepw1 Shroom3 Slc48a1 Spef2 Spp1 Tgm1 Trim9 Vegfb Znrf1
Foxp3	Th17_upOnly.txt	Th17_upOnly	1170	down	42	25	0.000129975521552	0.268139500961	Atrnl1 Ccr3 Cd28 Chm Crybg3 Ehd4 Fgf11 Grk5 H2-Ab1 Havcr1 Hmox1 Il10 Mgll Murc Ndrg1 Pde6c Plekhg5 Rbp4 Runx2 Satb1 Sco1 Slc12a1 Sox5 Tsc22d3 Zbp1
Zfhx2	Th17_downOnly.txt	Th17_downOnly	1248	down	18	14	0.00013840084378	0.285382539874	4930506M07Rik AI414108 Dlc1 Dmxl2 Fam160a1 Fermt2 Il3 Itgb1 Nrn1 Rilpl2 Serpinb9 Sulf2 Ticam2 Twist1
Klf12	Th17_upOnly.txt	Th17_upOnly	1170	down	29	19	0.000142188736433	0.293050985788	Acvrl1 Aloxe3 C3 D830046C22Rik Dntt Emilin1 F3 Galk1 Kdm6b Lair1 Nxn Padi2 Palld Prex1 Slamf7 Ssbp4 Tle6 Ubtd1 Zfp36l2
Zfp503	Th17_downOnly.txt	Th17_downOnly	1248	up	38	24	0.00014677437335	0.302355209102	B3gnt7 Bex1 Btk C2 Cd276 Col2a1 Dock1 Fermt2 Gm5544 Hes5 Hspg2 Kif26b Magee2 Mir32 Ntn4 Pdgfrb Ptgs2 Ric3 Sh3bp4 Syt9 Vsig10 Wnt6 Zan Zfp704
Jun	Th17_downOnly.txt	Th17_downOnly	1248	down	139	67	0.000148946990045	0.306681852503	Acoxl Adam10 Adamtsl3 Arnt2 Asf1a Bcl2l11 Bmp7 Boc Btla Cacna1c Casp3 Ccdc50 Ccdc80 Cd160 Cdh3 Celf2 Chst3 Eea1 Efcab5 Eml1 Eml6 Enpep Erap1 F13a1 Gbp7 Gigyf2 Gramd1b Grap Gucy2e Ifit2 Igtp Inpp4a Inpp4b Itih5 Kcnmb1 Kcnq5 Mcoln2 Mllt3 Myh10 Nefh Neto2 Nlrc5 Nt5dc1 Nts Opn3 Pank1 Pdzrn3 Pou2f2 Ptprc Rasal1 Ryr2 Sh3gl3 Sidt1 Siglec15 Sirpa Slamf6 Snx9 Spin4 St18 Stap1 Sytl2 Tbc1d30 Tex15 Tmem229b Tmprss11e Trpa1 Zfp426
Snai2	Th17_upOnly.txt	Th17_upOnly	1170	down	17	13	0.000157647662868	0.324438890183	Adarb1 Ccr1l1 Cd5l Dock3 Gypc Itga3 Kif5c Lbp Nkd2 Pml Skap2 Slc9a3r1 Tom1
Klf8	Th17_upOnly.txt	Th17_upOnly	1170	up	66	35	0.000167637136618	0.344829590024	Adamtsl5 Aph1b Car5b Dennd3 Dhrs1 Dusp3 Efhc1 Ethe1 Flot1 Grk5 Kcnk7 Kdelr3 Lgals1 Lmna Mgst3 Plod2 S100a4 S100a6 Sco1 Sertad1 Skap2 Spred3 Stoml1 Susd3 Timd2 Tmem163 Tmem205 Trove2 Ttc39c Tubb2b Ubtd1 Uchl1 Vim Vwa1 Yif1b
Prdm1	Th17_upOnly.txt	Th17_upOnly	1170	up	106	51	0.000168266819389	0.345956580664	6430548M08Rik Atp6v0d2 Avpi1 BC021614 Bcl2 Bcl2l14 Bdh2 Ccl20 Ccno Ccr2 Cd93 Dntt Emp3 Fam102a Fam83g Fez2 Frem2 Gadd45g Gap43 Haao Hao1 Ikzf3 Il4ra Il7r Il9 Kdm6b Kremen2 Lgals1 Lgmn Lst1 Lta Ly6c2 Npl Olfr175-ps1 Sema4d Sepw1 Serpine1 Sertad1 Slc38a3 Sox5 Srgap3 Stac2 Tgfb3 Tmcc3 Tnfrsf8 Upb1 Upp1 Zbp1 Zfp36 Zfp580 Zpbp2
Jund	Th17_downOnly.txt	Th17_downOnly	1248	up	152	72	0.000169165737744	0.347635591064	Abcb1a Agr3 Alpk1 Aqp4 Areg Arhgef6 Aste1 Atp8b4 Bace2 Calcrl Car2 Cav2 Cd74 Chn2 D130043K22Rik Ddah1 Dmrta2 Dmxl2 Dpp4 Eea1 Egr4 F13a1 Fap Fcamr Figf Galm Gprin3 Hist1h1a Idi1 Igsf9 Ikzf2 Iqsec2 Ispd Itga4 Itpr1 Kif13b Lgr5 Lrmp Mamdc2 Myo1e Ncald Nostrin Papss2 Pcsk1 Pde10a Penk Phlpp1 Phtf2 Pla1a Plxdc2 Ppfibp2 Ptger4 Ptpre Rin2 Samd9l Serpine2 Slc1a2 St18 Stc2 Steap3 Tapbp Tmem158 Tnfsf10 Tnfsf8 Trat1 Trib1 Trim12a Trpa1 Tspan13 Tspan3 Vcan Wdfy3
Sp9	Th17_upOnly.txt	Th17_upOnly	1170	up	164	73	0.000175444640339	0.360363291256	Ablim2 Adamtsl5 Adm2 Afap1 Aldh1l2 Anxa11 Arhgap33 Arrb1 Asb16 Ass1 Atp7b Avil Bahcc1 Bcar1 Brsk1 C1rl Cbln3 Ccr3 Clec2l Cnn2 Cxcr2 Cyp26b1 Dennd3 Dhrs1 Dpf1 Eif4ebp1 Espn Ethe1 Fbxo27 Fbxo44 Fgf11 Flot1 Frs3 Fzd7 Gab2 Galk1 Gfi1 Gipr Gm4926 H2-Ab1 Higd1a Hk1 Hmx2 Hook2 Ikzf3 Maff Maged2 March9 Muc2 Ndrg2 Npc2 Obsl1 P4ha2 Padi3 Pdxp Phospho1 Pla2g12a Pygl Rab11fip5 Rab39 Reep6 Rras Slamf7 Smtnl2 Spred3 Stx1a Tjp3 Tle6 Tmem88b Vwa1 Wdfy2 Wipi1 Zic2
